#,id,amount_requested,purpose,term_months,monthly_income,existing_loans,risk_score,ai_decision,ml_scoring_output,status,notes,submitted_at,reviewed_at,updated_at,credit_score_records,user_id
4700,4700,850664.00,personal,36,91738.40,1,,reject,,rejected,,2025-05-02 05:31:41.017296,,2025-05-02 05:31:41.017323,,148
4701,4701,86397.00,personal,60,16225.22,0,,reject,,rejected,,2025-05-02 05:31:41.343612,,2025-05-02 05:31:41.343645,,100
4702,4702,155756.00,education,60,60724.14,1,,approve,,approved,,2025-05-02 05:31:41.669777,,2025-05-02 05:31:41.669814,,183
4703,4703,880336.00,medical,12,123623.68,0,,reject,,rejected,,2025-05-02 05:31:42.128181,,2025-05-02 05:31:42.128222,,126
4704,4704,712057.00,personal,24,114260.46,1,,reject,,rejected,,2025-05-02 05:31:42.332127,,2025-05-02 05:31:42.332169,,135
4705,4705,155715.00,home,36,54229.93,0,,reject,,rejected,,2025-05-02 05:31:42.556602,,2025-05-02 05:31:42.556630,,82
4706,4706,508414.00,personal,24,123300.28,0,,reject,,rejected,,2025-05-02 05:31:42.811583,,2025-05-02 05:31:42.811620,,138
4707,4707,761423.00,home,60,91560.80,0,,reject,,rejected,,2025-05-02 05:31:43.066488,,2025-05-02 05:31:43.066525,,193
4708,4708,302662.00,home,48,123623.68,0,,reject,,rejected,,2025-05-02 05:31:43.331582,,2025-05-02 05:31:43.331620,,126
4709,4709,963379.00,medical,36,78010.24,0,,reject,,rejected,,2025-05-02 05:31:43.556141,,2025-05-02 05:31:43.556177,,171
4710,4710,284701.00,medical,12,34928.95,0,,reject,,rejected,,2025-05-02 05:31:43.821416,,2025-05-02 05:31:43.821461,,229
4711,4711,464941.00,business,60,86197.37,0,,reject,,rejected,,2025-05-02 05:31:44.066087,,2025-05-02 05:31:44.066129,,295
4712,4712,816456.00,education,36,49179.91,1,,reject,,rejected,,2025-05-02 05:31:44.331374,,2025-05-02 05:31:44.331400,,7
4713,4713,867636.00,home,24,72709.82,0,,reject,,rejected,,2025-05-02 05:31:44.535408,,2025-05-02 05:31:44.535438,,28
4714,4714,877722.00,medical,60,15463.74,0,,reject,,rejected,,2025-05-02 05:31:44.812096,,2025-05-02 05:31:44.812127,,265
4715,4715,454927.00,personal,60,98318.20,1,,reject,,rejected,,2025-05-02 05:31:45.067196,,2025-05-02 05:31:45.067237,,163
4716,4716,647469.00,personal,36,36455.03,1,,reject,,rejected,,2025-05-02 05:31:45.342598,,2025-05-02 05:31:45.342630,,266
4717,4717,720610.00,medical,24,107109.52,1,,reject,,rejected,,2025-05-02 05:31:45.607822,,2025-05-02 05:31:45.607850,,252
4718,4718,235667.00,personal,48,68319.57,1,,reject,,rejected,,2025-05-02 05:31:45.832435,,2025-05-02 05:31:45.832478,,121
4719,4719,656298.00,medical,60,14986.58,1,,reject,,rejected,,2025-05-02 05:31:46.067118,,2025-05-02 05:31:46.067164,,47
4720,4720,647367.00,education,48,86197.37,0,,reject,,rejected,,2025-05-02 05:31:46.332067,,2025-05-02 05:31:46.332097,,295
4721,4721,664463.00,home,60,123558.48,0,,reject,,rejected,,2025-05-02 05:31:46.566775,,2025-05-02 05:31:46.566816,,241
4722,4722,184479.00,personal,36,83011.82,1,,reject,,rejected,,2025-05-02 05:31:46.831772,,2025-05-02 05:31:46.831802,,27
4723,4723,223062.00,home,36,58093.06,0,,reject,,rejected,,2025-05-02 05:31:47.035916,,2025-05-02 05:31:47.035956,,83
4724,4724,689230.00,home,60,56715.52,1,,reject,,rejected,,2025-05-02 05:31:47.239725,,2025-05-02 05:31:47.239771,,158
4725,4725,688919.00,business,36,113796.89,0,,reject,,rejected,,2025-05-02 05:31:47.413125,,2025-05-02 05:31:47.413155,,197
4726,4726,953052.00,business,60,83535.41,1,,reject,,rejected,,2025-05-02 05:31:47.637626,,2025-05-02 05:31:47.637653,,189
4727,4727,767020.00,education,48,14489.53,0,,reject,,rejected,,2025-05-02 05:31:47.902979,,2025-05-02 05:31:47.903012,,128
4728,4728,656584.00,education,12,92832.12,1,,reject,,rejected,,2025-05-02 05:31:48.106973,,2025-05-02 05:31:48.107013,,296
4729,4729,805484.00,home,36,104997.84,0,,reject,,rejected,,2025-05-02 05:31:48.321100,,2025-05-02 05:31:48.321135,,258
4730,4730,796450.00,business,48,108524.13,0,,reject,,rejected,,2025-05-02 05:31:48.578747,,2025-05-02 05:31:48.578786,,282
4731,4731,419784.00,education,12,31845.69,0,,reject,,rejected,,2025-05-02 05:31:48.832340,,2025-05-02 05:31:48.832380,,56
4732,4732,178404.00,business,48,30205.28,0,,reject,,rejected,,2025-05-02 05:31:49.087497,,2025-05-02 05:31:49.087538,,68
4733,4733,589558.00,medical,12,55220.63,1,,reject,,rejected,,2025-05-02 05:31:49.372914,,2025-05-02 05:31:49.372945,,199
4734,4734,608925.00,education,24,63543.85,0,,reject,,rejected,,2025-05-02 05:31:49.627788,,2025-05-02 05:31:49.627815,,40
4735,4735,776346.00,home,36,83535.41,0,,reject,,rejected,,2025-05-02 05:31:49.862313,,2025-05-02 05:31:49.862339,,189
4736,4736,130325.00,business,24,31665.52,0,,reject,,rejected,,2025-05-02 05:31:50.127366,,2025-05-02 05:31:50.127396,,202
4737,4737,726502.00,home,24,115537.26,0,,reject,,rejected,,2025-05-02 05:31:50.390087,,2025-05-02 05:31:50.390135,,210
4738,4738,652028.00,education,24,103368.55,0,,reject,,rejected,,2025-05-02 05:31:50.627343,,2025-05-02 05:31:50.627383,,244
4739,4739,745056.00,business,48,117204.12,0,,approve,,approved,,2025-05-02 05:31:50.973925,,2025-05-02 05:31:50.973967,,267
4740,4740,362047.00,personal,24,117198.65,1,,reject,,rejected,,2025-05-02 05:31:51.218799,,2025-05-02 05:31:51.218846,,237
4741,4741,832689.00,education,12,23978.69,1,,reject,,rejected,,2025-05-02 05:31:51.422549,,2025-05-02 05:31:51.422590,,294
4742,4742,521480.00,education,12,78010.24,0,,reject,,rejected,,2025-05-02 05:31:51.616424,,2025-05-02 05:31:51.616463,,171
4743,4743,340030.00,education,36,59177.06,1,,reject,,rejected,,2025-05-02 05:31:51.841032,,2025-05-02 05:31:51.841083,,143
4744,4744,943097.00,personal,48,90999.63,1,,approve,,approved,,2025-05-02 05:31:52.034376,,2025-05-02 05:31:52.034403,,105
4745,4745,184861.00,education,24,36455.03,1,,reject,,rejected,,2025-05-02 05:31:52.238582,,2025-05-02 05:31:52.238623,,266
4746,4746,775875.00,personal,60,80662.26,1,,reject,,rejected,,2025-05-02 05:31:52.472840,,2025-05-02 05:31:52.472870,,60
4747,4747,513137.00,business,48,115537.26,1,,reject,,rejected,,2025-05-02 05:31:52.760984,,2025-05-02 05:31:52.761034,,210
4748,4748,742810.00,home,60,41156.33,0,,reject,,rejected,,2025-05-02 05:31:53.035317,,2025-05-02 05:31:53.035358,,30
4749,4749,823145.00,education,60,120090.45,0,,reject,,rejected,,2025-05-02 05:31:53.260069,,2025-05-02 05:31:53.260117,,53
4750,4750,105591.00,business,12,43542.97,0,,reject,,rejected,,2025-05-02 05:31:53.575436,,2025-05-02 05:31:53.575465,,86
4751,4751,720245.00,personal,12,28069.94,1,,reject,,rejected,,2025-05-02 05:31:53.861267,,2025-05-02 05:31:53.861305,,176
4752,4752,619535.00,home,48,15154.57,1,,reject,,rejected,,2025-05-02 05:31:54.126272,,2025-05-02 05:31:54.126303,,125
4753,4753,758308.00,business,48,20061.26,0,,reject,,rejected,,2025-05-02 05:31:54.377345,,2025-05-02 05:31:54.377374,,190
4754,4754,759525.00,home,12,23658.89,1,,reject,,rejected,,2025-05-02 05:31:54.708093,,2025-05-02 05:31:54.708121,,72
4755,4755,456674.00,home,24,20817.00,0,,reject,,rejected,,2025-05-02 05:31:54.932786,,2025-05-02 05:31:54.932824,,88
4756,4756,811834.00,business,12,90005.01,0,,reject,,rejected,,2025-05-02 05:31:55.177923,,2025-05-02 05:31:55.177977,,84
4757,4757,134231.00,home,12,92832.12,1,,reject,,rejected,,2025-05-02 05:31:55.432439,,2025-05-02 05:31:55.432469,,296
4758,4758,339921.00,education,48,41156.33,1,,reject,,rejected,,2025-05-02 05:31:55.636421,,2025-05-02 05:31:55.636451,,30
4759,4759,133876.00,education,48,71523.38,0,,reject,,rejected,,2025-05-02 05:31:55.841345,,2025-05-02 05:31:55.841398,,36
4760,4760,369148.00,education,48,69770.42,1,,reject,,rejected,,2025-05-02 05:31:56.115645,,2025-05-02 05:31:56.115671,,119
4761,4761,387303.00,medical,12,88816.35,0,,reject,,rejected,,2025-05-02 05:31:56.351694,,2025-05-02 05:31:56.351750,,162
4762,4762,599852.00,business,48,80662.26,1,,reject,,rejected,,2025-05-02 05:31:56.605437,,2025-05-02 05:31:56.605479,,60
4763,4763,627140.00,business,60,120044.21,1,,reject,,rejected,,2025-05-02 05:31:56.851369,,2025-05-02 05:31:56.851409,,225
4764,4764,886622.00,business,60,47968.63,0,,reject,,rejected,,2025-05-02 05:31:57.035435,,2025-05-02 05:31:57.035477,,175
4765,4765,999520.00,medical,24,115718.43,0,,reject,,rejected,,2025-05-02 05:31:57.259539,,2025-05-02 05:31:57.259575,,218
4766,4766,485338.00,home,60,51952.11,0,,approve,,approved,,2025-05-02 05:31:57.586144,,2025-05-02 05:31:57.586177,,230
4767,4767,215777.00,education,48,88816.35,1,,reject,,rejected,,2025-05-02 05:31:57.840484,,2025-05-02 05:31:57.840514,,162
4768,4768,810306.00,business,36,23978.69,1,,reject,,rejected,,2025-05-02 05:31:58.024097,,2025-05-02 05:31:58.024127,,294
4769,4769,360988.00,personal,12,69770.42,1,,reject,,rejected,,2025-05-02 05:31:58.238485,,2025-05-02 05:31:58.238515,,119
4770,4770,762937.00,home,60,25990.08,1,,reject,,rejected,,2025-05-02 05:31:58.463150,,2025-05-02 05:31:58.463193,,130
4771,4771,105130.00,medical,24,101608.21,0,,approve,,approved,,2025-05-02 05:31:58.626268,,2025-05-02 05:31:58.626309,,66
4772,4772,892876.00,business,48,107109.52,1,,reject,,rejected,,2025-05-02 05:31:58.881133,,2025-05-02 05:31:58.881159,,252
4773,4773,331502.00,medical,36,62015.28,1,,reject,,rejected,,2025-05-02 05:31:59.136712,,2025-05-02 05:31:59.136762,,1
4774,4774,124960.00,medical,36,72494.35,1,,reject,,rejected,,2025-05-02 05:31:59.340103,,2025-05-02 05:31:59.340139,,98
4775,4775,743661.00,medical,24,20817.00,0,,reject,,rejected,,2025-05-02 05:31:59.544453,,2025-05-02 05:31:59.544498,,88
4776,4776,802312.00,business,24,30404.88,1,,reject,,rejected,,2025-05-02 05:32:00.257693,,2025-05-02 05:32:00.257751,,78
4777,4777,762885.00,home,36,108524.13,0,,reject,,rejected,,2025-05-02 05:32:00.452607,,2025-05-02 05:32:00.452652,,282
4778,4778,841306.00,personal,48,33496.24,1,,reject,,rejected,,2025-05-02 05:32:00.636042,,2025-05-02 05:32:00.636071,,41
4779,4779,931475.00,business,24,83011.82,0,,reject,,rejected,,2025-05-02 05:32:01.135498,,2025-05-02 05:32:01.135528,,27
4780,4780,928504.00,business,36,106717.32,0,,reject,,rejected,,2025-05-02 05:32:01.339473,,2025-05-02 05:32:01.339501,,213
4781,4781,904411.00,education,60,122145.21,1,,approve,,approved,,2025-05-02 05:32:01.543403,,2025-05-02 05:32:01.543430,,132
4782,4782,487194.00,business,24,79517.03,1,,reject,,rejected,,2025-05-02 05:32:01.726997,,2025-05-02 05:32:01.727024,,89
4783,4783,444396.00,education,48,121028.44,1,,reject,,rejected,,2025-05-02 05:32:01.931292,,2025-05-02 05:32:01.931324,,156
4784,4784,997399.00,home,12,108524.13,0,,reject,,rejected,,2025-05-02 05:32:02.135199,,2025-05-02 05:32:02.135225,,282
4785,4785,834800.00,education,36,90999.63,0,,approve,,approved,,2025-05-02 05:32:02.339277,,2025-05-02 05:32:02.339304,,105
4786,4786,627361.00,personal,12,51936.12,1,,reject,,rejected,,2025-05-02 05:32:02.543311,,2025-05-02 05:32:02.543337,,12
4787,4787,176141.00,business,48,51952.11,0,,approve,,approved,,2025-05-02 05:32:02.747272,,2025-05-02 05:32:02.747298,,230
4788,4788,987478.00,home,12,14986.58,1,,reject,,rejected,,2025-05-02 05:32:02.951248,,2025-05-02 05:32:02.951275,,47
4789,4789,716511.00,education,12,72709.82,1,,reject,,rejected,,2025-05-02 05:32:03.185819,,2025-05-02 05:32:03.185849,,28
4790,4790,371149.00,education,24,117505.87,0,,reject,,rejected,,2025-05-02 05:32:03.440856,,2025-05-02 05:32:03.440886,,95
4791,4791,666631.00,home,48,56715.52,1,,reject,,rejected,,2025-05-02 05:32:03.736480,,2025-05-02 05:32:03.736510,,158
4792,4792,552286.00,medical,12,80662.26,1,,reject,,rejected,,2025-05-02 05:32:03.940471,,2025-05-02 05:32:03.940502,,60
4793,4793,513048.00,personal,12,15154.57,0,,reject,,rejected,,2025-05-02 05:32:04.144634,,2025-05-02 05:32:04.144672,,125
4794,4794,365933.00,education,12,68319.57,0,,reject,,rejected,,2025-05-02 05:32:04.360289,,2025-05-02 05:32:04.360345,,121
4795,4795,604431.00,education,24,119309.95,0,,reject,,rejected,,2025-05-02 05:32:04.703043,,2025-05-02 05:32:04.703081,,290
4796,4796,489729.00,business,24,54975.11,1,,reject,,rejected,,2025-05-02 05:32:05.035130,,2025-05-02 05:32:05.035180,,131
4797,4797,387968.00,medical,12,46428.78,0,,reject,,rejected,,2025-05-02 05:32:05.454112,,2025-05-02 05:32:05.454149,,243
4798,4798,969974.00,education,12,92413.67,1,,reject,,rejected,,2025-05-02 05:32:05.658080,,2025-05-02 05:32:05.658117,,182
4799,4799,184193.00,business,60,16225.22,1,,reject,,rejected,,2025-05-02 05:32:05.841676,,2025-05-02 05:32:05.841715,,100
4800,4800,726764.00,education,24,86624.14,0,,reject,,rejected,,2025-05-02 05:32:06.045661,,2025-05-02 05:32:06.045688,,54
4801,4801,617611.00,personal,24,91560.80,1,,reject,,rejected,,2025-05-02 05:32:06.300281,,2025-05-02 05:32:06.300323,,193
4802,4802,590302.00,personal,36,101608.21,0,,reject,,rejected,,2025-05-02 05:32:06.861416,,2025-05-02 05:32:06.861449,,66
4803,4803,773212.00,medical,24,41156.33,1,,reject,,rejected,,2025-05-02 05:32:07.075520,,2025-05-02 05:32:07.075547,,30
4804,4804,97496.00,home,24,84558.85,0,,reject,,rejected,,2025-05-02 05:32:07.667911,,2025-05-02 05:32:07.667949,,226
4805,4805,846937.00,personal,36,94843.87,0,,reject,,rejected,,2025-05-02 05:32:07.851455,,2025-05-02 05:32:07.851492,,212
4806,4806,365717.00,business,60,97487.74,1,,approve,,approved,,2025-05-02 05:32:08.065618,,2025-05-02 05:32:08.065657,,238
4807,4807,229900.00,education,24,120090.45,1,,reject,,rejected,,2025-05-02 05:32:08.269770,,2025-05-02 05:32:08.269810,,53
4808,4808,790308.00,medical,24,113796.89,1,,reject,,rejected,,2025-05-02 05:32:08.432965,,2025-05-02 05:32:08.433003,,197
4809,4809,369947.00,home,12,55151.13,0,,reject,,rejected,,2025-05-02 05:32:08.687804,,2025-05-02 05:32:08.687831,,286
4810,4810,339414.00,personal,60,18400.42,0,,reject,,rejected,,2025-05-02 05:32:08.942755,,2025-05-02 05:32:08.942794,,217
4811,4811,436098.00,medical,12,65536.73,1,,reject,,rejected,,2025-05-02 05:32:09.167499,,2025-05-02 05:32:09.167539,,268
4812,4812,179258.00,education,24,71287.88,1,,reject,,rejected,,2025-05-02 05:32:09.442763,,2025-05-02 05:32:09.442800,,137
4813,4813,539286.00,education,48,58093.06,0,,approve,,approved,,2025-05-02 05:32:09.646581,,2025-05-02 05:32:09.646607,,83
4814,4814,999537.00,medical,48,30252.34,0,,reject,,rejected,,2025-05-02 05:32:09.871696,,2025-05-02 05:32:09.871723,,216
4815,4815,461947.00,medical,12,91738.40,1,,reject,,rejected,,2025-05-02 05:32:10.279659,,2025-05-02 05:32:10.279684,,148
4816,4816,201754.00,medical,36,69770.42,0,,reject,,rejected,,2025-05-02 05:32:10.544764,,2025-05-02 05:32:10.544791,,119
4817,4817,766492.00,medical,24,71523.38,0,,reject,,rejected,,2025-05-02 05:32:10.806756,,2025-05-02 05:32:10.806782,,36
4818,4818,685203.00,home,48,43542.97,1,,reject,,rejected,,2025-05-02 05:32:11.076515,,2025-05-02 05:32:11.076542,,86
4819,4819,646300.00,personal,36,51952.11,1,,reject,,rejected,,2025-05-02 05:32:11.341713,,2025-05-02 05:32:11.341751,,230
4820,4820,269549.00,education,48,71523.38,0,,reject,,rejected,,2025-05-02 05:32:11.566223,,2025-05-02 05:32:11.566253,,36
4821,4821,767780.00,education,36,90906.28,0,,approve,,approved,,2025-05-02 05:32:11.851861,,2025-05-02 05:32:11.851888,,13
4822,4822,270263.00,business,24,110560.56,1,,reject,,rejected,,2025-05-02 05:32:12.185392,,2025-05-02 05:32:12.185434,,110
4823,4823,755142.00,home,60,106862.55,1,,reject,,rejected,,2025-05-02 05:32:12.575444,,2025-05-02 05:32:12.575480,,144
4824,4824,55884.00,business,12,20061.26,1,,reject,,rejected,,2025-05-02 05:32:12.872000,,2025-05-02 05:32:12.872044,,190
4825,4825,291810.00,medical,24,90999.63,1,,approve,,approved,,2025-05-02 05:32:13.146569,,2025-05-02 05:32:13.146608,,105
4826,4826,729537.00,business,48,114260.46,1,,reject,,rejected,,2025-05-02 05:32:13.350372,,2025-05-02 05:32:13.350401,,135
4827,4827,587172.00,business,60,51936.12,0,,reject,,rejected,,2025-05-02 05:32:13.554332,,2025-05-02 05:32:13.554362,,12
4828,4828,184059.00,education,24,42169.42,1,,approve,,approved,,2025-05-02 05:32:13.758612,,2025-05-02 05:32:13.758657,,133
4829,4829,861011.00,personal,24,123558.48,1,,reject,,rejected,,2025-05-02 05:32:14.166516,,2025-05-02 05:32:14.166544,,241
4830,4830,386455.00,medical,24,79517.03,1,,reject,,rejected,,2025-05-02 05:32:14.349975,,2025-05-02 05:32:14.350008,,89
4831,4831,304452.00,medical,36,90999.63,1,,approve,,approved,,2025-05-02 05:32:14.574486,,2025-05-02 05:32:14.574527,,105
4832,4832,471226.00,home,24,99072.43,0,,reject,,rejected,,2025-05-02 05:32:14.849881,,2025-05-02 05:32:14.849918,,204
4833,4833,608507.00,home,48,92413.67,0,,reject,,rejected,,2025-05-02 05:32:15.074288,,2025-05-02 05:32:15.074325,,182
4834,4834,627491.00,home,60,97487.74,0,,approve,,approved,,2025-05-02 05:32:15.323542,,2025-05-02 05:32:15.323577,,238
4835,4835,905580.00,personal,60,90005.01,0,,approve,,approved,,2025-05-02 05:32:15.628786,,2025-05-02 05:32:15.628822,,84
4836,4836,136843.00,home,12,34467.55,0,,approve,,approved,,2025-05-02 05:32:15.953020,,2025-05-02 05:32:15.953055,,298
4837,4837,838215.00,medical,60,54975.11,1,,reject,,rejected,,2025-05-02 05:32:16.187627,,2025-05-02 05:32:16.187664,,131
4838,4838,803398.00,personal,12,90678.25,0,,reject,,rejected,,2025-05-02 05:32:16.462862,,2025-05-02 05:32:16.462889,,185
4839,4839,444511.00,education,12,42169.42,1,,reject,,rejected,,2025-05-02 05:32:16.697589,,2025-05-02 05:32:16.697625,,133
4840,4840,328233.00,business,60,97437.82,1,,approve,,approved,,2025-05-02 05:32:16.952494,,2025-05-02 05:32:16.952531,,200
4841,4841,950241.00,medical,36,54975.11,0,,reject,,rejected,,2025-05-02 05:32:17.166675,,2025-05-02 05:32:17.166714,,131
4842,4842,528413.00,education,12,22173.56,0,,reject,,rejected,,2025-05-02 05:32:17.350213,,2025-05-02 05:32:17.350240,,207
4843,4843,601549.00,education,60,123300.28,0,,reject,,rejected,,2025-05-02 05:32:17.554230,,2025-05-02 05:32:17.554257,,138
4844,4844,821539.00,personal,36,90678.25,0,,reject,,rejected,,2025-05-02 05:32:17.778509,,2025-05-02 05:32:17.778540,,185
4845,4845,510634.00,medical,12,17077.63,1,,reject,,rejected,,2025-05-02 05:32:18.084442,,2025-05-02 05:32:18.084483,,20
4846,4846,56141.00,education,24,80211.12,1,,reject,,rejected,,2025-05-02 05:32:18.314294,,2025-05-02 05:32:18.314320,,239
4847,4847,807870.00,personal,48,30205.28,0,,reject,,rejected,,2025-05-02 05:32:18.563931,,2025-05-02 05:32:18.563958,,68
4848,4848,940887.00,education,24,90999.63,0,,reject,,rejected,,2025-05-02 05:32:18.767972,,2025-05-02 05:32:18.767999,,105
4849,4849,933133.00,medical,12,54975.11,0,,reject,,rejected,,2025-05-02 05:32:18.993920,,2025-05-02 05:32:18.993961,,131
4850,4850,188602.00,medical,48,58093.06,0,,reject,,rejected,,2025-05-02 05:32:19.310319,,2025-05-02 05:32:19.310359,,83
4851,4851,139703.00,personal,36,90005.01,1,,approve,,approved,,2025-05-02 05:32:19.769053,,2025-05-02 05:32:19.769080,,84
4852,4852,190537.00,medical,60,98318.20,1,,approve,,approved,,2025-05-02 05:32:20.329759,,2025-05-02 05:32:20.329786,,163
4853,4853,209782.00,home,60,114242.96,0,,approve,,approved,,2025-05-02 05:32:20.564696,,2025-05-02 05:32:20.564743,,234
4854,4854,980091.00,education,60,123552.37,1,,approve,,approved,,2025-05-02 05:32:20.768656,,2025-05-02 05:32:20.768694,,275
4855,4855,936860.00,personal,12,80149.69,1,,reject,,rejected,,2025-05-02 05:32:21.084788,,2025-05-02 05:32:21.084829,,250
4856,4856,706408.00,education,36,90005.01,1,,approve,,approved,,2025-05-02 05:32:21.370443,,2025-05-02 05:32:21.370470,,84
4857,4857,726479.00,home,48,72783.94,1,,reject,,rejected,,2025-05-02 05:32:21.574461,,2025-05-02 05:32:21.574489,,49
4858,4858,313241.00,education,60,67636.37,1,,reject,,rejected,,2025-05-02 05:32:21.758034,,2025-05-02 05:32:21.758061,,139
4859,4859,322636.00,education,36,113796.89,0,,reject,,rejected,,2025-05-02 05:32:22.115428,,2025-05-02 05:32:22.115469,,197
4860,4860,734232.00,home,60,101608.21,1,,approve,,approved,,2025-05-02 05:32:22.360051,,2025-05-02 05:32:22.360077,,66
4861,4861,505541.00,business,36,86624.14,0,,reject,,rejected,,2025-05-02 05:32:22.617599,,2025-05-02 05:32:22.617636,,54
4862,4862,157452.00,home,24,87488.50,1,,reject,,rejected,,2025-05-02 05:32:22.922254,,2025-05-02 05:32:22.922280,,167
4863,4863,840593.00,business,24,100354.65,1,,reject,,rejected,,2025-05-02 05:32:23.167338,,2025-05-02 05:32:23.167375,,109
4864,4864,412343.00,home,24,55220.63,1,,reject,,rejected,,2025-05-02 05:32:23.402098,,2025-05-02 05:32:23.402139,,199
4865,4865,621264.00,education,60,71523.38,0,,reject,,rejected,,2025-05-02 05:32:23.666970,,2025-05-02 05:32:23.667000,,36
4866,4866,361245.00,education,60,92832.12,1,,reject,,rejected,,2025-05-02 05:32:23.901481,,2025-05-02 05:32:23.901513,,296
4867,4867,794676.00,medical,24,42169.42,0,,reject,,rejected,,2025-05-02 05:32:24.166711,,2025-05-02 05:32:24.166756,,133
4868,4868,697944.00,personal,12,44029.10,0,,reject,,rejected,,2025-05-02 05:32:24.482808,,2025-05-02 05:32:24.482846,,50
4869,4869,538613.00,education,12,71523.38,0,,reject,,rejected,,2025-05-02 05:32:24.666332,,2025-05-02 05:32:24.666369,,36
4870,4870,863447.00,personal,60,92832.12,1,,reject,,rejected,,2025-05-02 05:32:24.890694,,2025-05-02 05:32:24.890720,,296
4871,4871,341867.00,education,24,106244.23,1,,reject,,rejected,,2025-05-02 05:32:25.109999,,2025-05-02 05:32:25.110037,,283
4872,4872,614427.00,education,48,80935.22,0,,reject,,rejected,,2025-05-02 05:32:25.339651,,2025-05-02 05:32:25.339688,,70
4873,4873,133923.00,medical,36,28241.34,1,,approve,,approved,,2025-05-02 05:32:25.543711,,2025-05-02 05:32:25.543767,,232
4874,4874,57448.00,education,36,68319.57,1,,reject,,rejected,,2025-05-02 05:32:25.757995,,2025-05-02 05:32:25.758022,,121
4875,4875,450533.00,personal,24,46428.78,0,,reject,,rejected,,2025-05-02 05:32:25.961904,,2025-05-02 05:32:25.961931,,243
4876,4876,111385.00,personal,60,95034.40,0,,reject,,rejected,,2025-05-02 05:32:26.237204,,2025-05-02 05:32:26.237231,,154
4877,4877,604627.00,personal,36,20817.00,1,,reject,,rejected,,2025-05-02 05:32:26.473215,,2025-05-02 05:32:26.473242,,88
4878,4878,373061.00,home,12,51952.11,0,,reject,,rejected,,2025-05-02 05:32:26.656779,,2025-05-02 05:32:26.656805,,230
4879,4879,497058.00,business,36,104997.84,0,,reject,,rejected,,2025-05-02 05:32:26.860756,,2025-05-02 05:32:26.860783,,258
4880,4880,354526.00,medical,60,66963.89,0,,reject,,rejected,,2025-05-02 05:32:27.064686,,2025-05-02 05:32:27.064713,,15
4881,4881,623428.00,business,12,92498.94,0,,reject,,rejected,,2025-05-02 05:32:27.317412,,2025-05-02 05:32:27.317439,,76
4882,4882,459955.00,personal,60,59177.06,1,,reject,,rejected,,2025-05-02 05:32:27.574791,,2025-05-02 05:32:27.574820,,143
4883,4883,623997.00,education,48,21644.35,0,,reject,,rejected,,2025-05-02 05:32:27.870536,,2025-05-02 05:32:27.870573,,300
4884,4884,142804.00,home,48,72783.94,0,,reject,,rejected,,2025-05-02 05:32:28.126254,,2025-05-02 05:32:28.126297,,49
4885,4885,268160.00,home,60,62015.28,1,,reject,,rejected,,2025-05-02 05:32:28.452106,,2025-05-02 05:32:28.452133,,1
4886,4886,460168.00,home,12,21644.35,1,,reject,,rejected,,2025-05-02 05:32:28.676513,,2025-05-02 05:32:28.676540,,300
4887,4887,111553.00,business,24,64680.61,0,,reject,,rejected,,2025-05-02 05:32:28.850046,,2025-05-02 05:32:28.850087,,113
4888,4888,428302.00,medical,60,84558.85,0,,reject,,rejected,,2025-05-02 05:32:29.074293,,2025-05-02 05:32:29.074320,,226
4889,4889,438718.00,education,36,64680.61,1,,reject,,rejected,,2025-05-02 05:32:29.380268,,2025-05-02 05:32:29.380295,,113
4890,4890,260830.00,personal,36,80211.12,1,,reject,,rejected,,2025-05-02 05:32:29.563925,,2025-05-02 05:32:29.563950,,239
4891,4891,524260.00,home,24,117198.65,1,,reject,,rejected,,2025-05-02 05:32:29.768049,,2025-05-02 05:32:29.768086,,237
4892,4892,819008.00,medical,60,114996.42,0,,approve,,approved,,2025-05-02 05:32:30.002623,,2025-05-02 05:32:30.002659,,251
4893,4893,371709.00,personal,12,107500.98,1,,reject,,rejected,,2025-05-02 05:32:30.268954,,2025-05-02 05:32:30.268981,,269
4894,4894,562975.00,business,60,33496.24,1,,approve,,approved,,2025-05-02 05:32:30.503727,,2025-05-02 05:32:30.503772,,41
4895,4895,681786.00,education,12,123300.28,0,,reject,,rejected,,2025-05-02 05:32:30.758535,,2025-05-02 05:32:30.758562,,138
4896,4896,889296.00,medical,48,42959.77,1,,reject,,rejected,,2025-05-02 05:32:30.962458,,2025-05-02 05:32:30.962485,,227
4897,4897,571403.00,medical,48,42169.42,1,,approve,,approved,,2025-05-02 05:32:31.176850,,2025-05-02 05:32:31.176887,,133
4898,4898,249585.00,business,36,15883.13,1,,reject,,rejected,,2025-05-02 05:32:31.370438,,2025-05-02 05:32:31.370465,,48
4899,4899,211608.00,home,12,82572.25,1,,reject,,rejected,,2025-05-02 05:32:31.594843,,2025-05-02 05:32:31.594871,,107
4900,4900,64921.00,personal,24,90906.28,0,,approve,,approved,,2025-05-02 05:32:31.839697,,2025-05-02 05:32:31.839745,,13
4901,4901,281872.00,home,36,28069.94,1,,reject,,rejected,,2025-05-02 05:32:32.064376,,2025-05-02 05:32:32.064415,,176
4902,4902,744610.00,medical,48,43655.19,1,,reject,,rejected,,2025-05-02 05:32:32.268310,,2025-05-02 05:32:32.268345,,254
