#,id,amount_requested,purpose,term_months,monthly_income,existing_loans,risk_score,ai_decision,ml_scoring_output,status,notes,submitted_at,reviewed_at,updated_at,credit_score_records,user_id
5316,5316,578816,home,36,106991.63,1,,approve,,approved,,2025-04-28 09:45:33.104380,,2025-04-28 09:45:33.104420,,2343
5317,5317,521340,personal,36,66890.72,1,,reject,,rejected,,2025-04-28 09:45:33.326618,,2025-04-28 09:45:33.326709,,975
5318,5318,824317,business,36,110952.96,1,,approve,,approved,,2025-04-28 09:45:33.587608,,2025-04-28 09:45:33.587698,,371
5319,5319,563590,education,12,55534.79,1,,reject,,rejected,,2025-04-28 09:45:33.825083,,2025-04-28 09:45:33.825201,,3461
5320,5320,80781,education,36,90730.97,1,,approve,,approved,,2025-04-28 09:45:34.048785,,2025-04-28 09:45:34.048874,,8174
5321,5321,293975,home,24,14204.87,1,,reject,,rejected,,2025-04-28 09:45:34.273697,,2025-04-28 09:45:34.273787,,3093
5322,5322,277418,business,12,53922.21,1,,approve,,approved,,2025-04-28 09:45:34.486537,,2025-04-28 09:45:34.486626,,8262
5323,5323,320497,business,48,18092.01,1,,reject,,rejected,,2025-04-28 09:45:34.701020,,2025-04-28 09:45:34.701109,,6523
5324,5324,262872,personal,24,47812.67,0,,approve,,approved,,2025-04-28 09:45:34.998069,,2025-04-28 09:45:34.998242,,5898
5325,5325,788583,education,36,19015.79,1,,reject,,rejected,,2025-04-28 09:45:35.564720,,2025-04-28 09:45:35.564809,,6228
5326,5326,980882,home,12,32577.03,0,,reject,,rejected,,2025-04-28 09:45:35.778148,,2025-04-28 09:45:35.778265,,9730
5327,5327,669980,education,48,39238,0,,reject,,rejected,,2025-04-28 09:45:35.961373,,2025-04-28 09:45:35.961483,,6245
5328,5328,63635,personal,60,124252.62,0,,reject,,rejected,,2025-04-28 09:45:36.144456,,2025-04-28 09:45:36.144545,,5391
5329,5329,311143,personal,48,62235.35,0,,approve,,approved,,2025-04-28 09:45:36.338522,,2025-04-28 09:45:36.338641,,3993
5330,5330,626624,medical,36,24198.99,1,,reject,,rejected,,2025-04-28 09:45:36.590981,,2025-04-28 09:45:36.591072,,7484
5331,5331,560291,education,12,37290.36,1,,reject,,rejected,,2025-04-28 09:45:36.829325,,2025-04-28 09:45:36.829413,,1488
5332,5332,568040,personal,60,73485.28,0,,approve,,approved,,2025-04-28 09:45:37.069792,,2025-04-28 09:45:37.069819,,9306
5333,5333,586609,home,36,43842.72,0,,reject,,rejected,,2025-04-28 09:45:37.336274,,2025-04-28 09:45:37.336408,,629
5334,5334,598363,medical,12,96791.53,1,,reject,,rejected,,2025-04-28 09:45:37.558131,,2025-04-28 09:45:37.558158,,3110
5335,5335,403665,medical,36,83192.17,0,,reject,,rejected,,2025-04-28 09:45:37.807244,,2025-04-28 09:45:37.807332,,2041
5336,5336,898932,medical,48,31513.72,0,,reject,,rejected,,2025-04-28 09:45:38.028200,,2025-04-28 09:45:38.028334,,9724
5337,5337,287970,home,12,19874.54,0,,reject,,rejected,,2025-04-28 09:45:38.219720,,2025-04-28 09:45:38.219810,,8033
5338,5338,711985,medical,48,61603.44,0,,reject,,rejected,,2025-04-28 09:45:38.444958,,2025-04-28 09:45:38.445082,,4326
5339,5339,624561,personal,24,40943.2,0,,reject,,rejected,,2025-04-28 09:45:38.687708,,2025-04-28 09:45:38.687798,,9543
5340,5340,420738,education,36,47725.46,0,,approve,,approved,,2025-04-28 09:45:38.891400,,2025-04-28 09:45:38.891541,,105
5341,5341,579966,home,48,84733.24,0,,reject,,rejected,,2025-04-28 09:45:39.105371,,2025-04-28 09:45:39.105458,,3633
5342,5342,480722,home,24,38101.62,1,,reject,,rejected,,2025-04-28 09:45:39.348194,,2025-04-28 09:45:39.348221,,2539
5343,5343,237868,education,12,51955.13,0,,reject,,rejected,,2025-04-28 09:45:39.542117,,2025-04-28 09:45:39.542232,,1108
5344,5344,342268,medical,36,12848.62,0,,reject,,rejected,,2025-04-28 09:45:39.786900,,2025-04-28 09:45:39.786991,,9856
5345,5345,770521,business,12,46377.89,1,,reject,,rejected,,2025-04-28 09:45:39.968413,,2025-04-28 09:45:39.968443,,4589
5346,5346,776561,medical,36,48469.54,1,,reject,,rejected,,2025-04-28 09:45:40.174068,,2025-04-28 09:45:40.174157,,4471
5347,5347,682760,business,36,19874.54,1,,reject,,rejected,,2025-04-28 09:45:40.376266,,2025-04-28 09:45:40.376356,,8033
5348,5348,395281,education,12,97206.23,1,,reject,,rejected,,2025-04-28 09:45:40.605847,,2025-04-28 09:45:40.605936,,7693
5349,5349,705703,education,24,83443.39,0,,approve,,approved,,2025-04-28 09:45:40.827284,,2025-04-28 09:45:40.827374,,329
5350,5350,225249,education,48,113893.19,0,,reject,,rejected,,2025-04-28 09:45:41.037619,,2025-04-28 09:45:41.037709,,7833
5351,5351,755636,home,24,30143.99,0,,reject,,rejected,,2025-04-28 09:45:41.292904,,2025-04-28 09:45:41.292982,,4060
5352,5352,316256,education,48,120539.93,1,,reject,,rejected,,2025-04-28 09:45:41.495710,,2025-04-28 09:45:41.495756,,3834
5353,5353,943495,medical,36,24745.64,1,,reject,,rejected,,2025-04-28 09:45:41.719379,,2025-04-28 09:45:41.719408,,7821
5354,5354,467757,personal,36,45887.01,1,,reject,,rejected,,2025-04-28 09:45:41.964072,,2025-04-28 09:45:41.964187,,1894
5355,5355,837322,medical,24,16347.76,0,,reject,,rejected,,2025-04-28 09:45:42.198774,,2025-04-28 09:45:42.198863,,909
5356,5356,614415,business,60,37154.32,0,,reject,,rejected,,2025-04-28 09:45:42.390898,,2025-04-28 09:45:42.390980,,6373
5357,5357,116537,education,48,26172.69,0,,reject,,rejected,,2025-04-28 09:45:42.594385,,2025-04-28 09:45:42.594518,,7475
5358,5358,905547,personal,12,67323.28,1,,reject,,rejected,,2025-04-28 09:45:42.797692,,2025-04-28 09:45:42.797718,,5523
5359,5359,930965,medical,24,85317.08,1,,reject,,rejected,,2025-04-28 09:45:43.001544,,2025-04-28 09:45:43.001630,,4987
5360,5360,80978,education,36,28480.8,1,,reject,,rejected,,2025-04-28 09:45:43.203881,,2025-04-28 09:45:43.203979,,7035
5361,5361,936513,home,48,100053.57,1,,reject,,rejected,,2025-04-28 09:45:43.450068,,2025-04-28 09:45:43.450220,,518
5362,5362,343125,home,24,23111.83,0,,reject,,rejected,,2025-04-28 09:45:43.662622,,2025-04-28 09:45:43.662710,,6644
5363,5363,926123,business,12,15974.25,1,,reject,,rejected,,2025-04-28 09:45:43.896084,,2025-04-28 09:45:43.896197,,3042
5364,5364,171584,education,12,58379.05,0,,reject,,rejected,,2025-04-28 09:45:44.114403,,2025-04-28 09:45:44.114534,,7860
5365,5365,229688,home,36,51109.64,1,,approve,,approved,,2025-04-28 09:45:44.369757,,2025-04-28 09:45:44.369844,,8391
5366,5366,335676,medical,36,78498.28,0,,approve,,approved,,2025-04-28 09:45:44.640970,,2025-04-28 09:45:44.641057,,9763
5367,5367,234520,home,48,37107.73,0,,reject,,rejected,,2025-04-28 09:45:44.903387,,2025-04-28 09:45:44.903514,,8834
5368,5368,878969,personal,36,30617.44,0,,reject,,rejected,,2025-04-28 09:45:45.118147,,2025-04-28 09:45:45.118269,,2317
5369,5369,646478,medical,48,53030.92,0,,reject,,rejected,,2025-04-28 09:45:45.323582,,2025-04-28 09:45:45.323671,,895
5370,5370,982684,home,24,78742.38,1,,reject,,rejected,,2025-04-28 09:45:45.534495,,2025-04-28 09:45:45.534586,,1852
5371,5371,295289,business,48,56109.94,0,,reject,,rejected,,2025-04-28 09:45:45.749065,,2025-04-28 09:45:45.749154,,1328
5372,5372,736490,business,12,72772.65,1,,reject,,rejected,,2025-04-28 09:45:45.961103,,2025-04-28 09:45:45.961216,,6939
5373,5373,109908,personal,48,19355.2,0,,reject,,rejected,,2025-04-28 09:45:46.217735,,2025-04-28 09:45:46.217822,,4720
5374,5374,987646,business,60,108180.7,0,,reject,,rejected,,2025-04-28 09:45:46.419208,,2025-04-28 09:45:46.419348,,3868
5375,5375,247066,business,48,114033.02,1,,approve,,approved,,2025-04-28 09:45:46.628651,,2025-04-28 09:45:46.628741,,8092
5376,5376,780084,home,24,56474.13,1,,reject,,rejected,,2025-04-28 09:45:46.837186,,2025-04-28 09:45:46.837275,,6485
5377,5377,525456,business,12,30872.31,1,,reject,,rejected,,2025-04-28 09:45:47.062035,,2025-04-28 09:45:47.062124,,2710
5378,5378,420329,business,24,92217.29,1,,approve,,approved,,2025-04-28 09:45:47.317900,,2025-04-28 09:45:47.317988,,7817
5379,5379,290211,medical,24,118609.43,1,,reject,,rejected,,2025-04-28 09:45:47.547994,,2025-04-28 09:45:47.548084,,5820
5380,5380,158743,education,60,102645.77,0,,reject,,rejected,,2025-04-28 09:45:47.761441,,2025-04-28 09:45:47.761529,,6940
5381,5381,470973,medical,24,110906.2,0,,reject,,rejected,,2025-04-28 09:45:47.998050,,2025-04-28 09:45:47.998140,,2031
5382,5382,771963,home,36,91534.59,1,,reject,,rejected,,2025-04-28 09:45:48.200851,,2025-04-28 09:45:48.200942,,8696
5383,5383,580978,medical,36,36159.51,0,,reject,,rejected,,2025-04-28 09:45:48.419530,,2025-04-28 09:45:48.419618,,1534
5384,5384,142682,home,36,42824.14,0,,approve,,approved,,2025-04-28 09:45:48.636609,,2025-04-28 09:45:48.636696,,622
5385,5385,84182,education,60,124875.48,1,,reject,,rejected,,2025-04-28 09:45:48.871278,,2025-04-28 09:45:48.871367,,6962
5386,5386,834580,business,24,57884.94,0,,reject,,rejected,,2025-04-28 09:45:49.105238,,2025-04-28 09:45:49.105282,,514
5387,5387,59850,home,12,85570.73,0,,reject,,rejected,,2025-04-28 09:45:49.288110,,2025-04-28 09:45:49.288233,,7079
5388,5388,210370,education,60,116869.37,1,,reject,,rejected,,2025-04-28 09:45:49.492499,,2025-04-28 09:45:49.492586,,7527
5389,5389,277607,medical,48,111653.65,1,,reject,,rejected,,2025-04-28 09:45:49.767152,,2025-04-28 09:45:49.767268,,1385
5390,5390,251446,medical,36,97641.01,0,,reject,,rejected,,2025-04-28 09:45:50.004343,,2025-04-28 09:45:50.004395,,1093
5391,5391,337612,business,60,25373.43,1,,reject,,rejected,,2025-04-28 09:45:50.183001,,2025-04-28 09:45:50.183089,,5706
5392,5392,767109,education,36,30008.08,0,,reject,,rejected,,2025-04-28 09:45:50.356332,,2025-04-28 09:45:50.356422,,5920
5393,5393,192506,personal,24,72911.18,0,,reject,,rejected,,2025-04-28 09:45:50.538749,,2025-04-28 09:45:50.538838,,299
5394,5394,542993,business,24,29690.72,1,,reject,,rejected,,2025-04-28 09:45:50.712374,,2025-04-28 09:45:50.712464,,3846
5395,5395,702564,home,24,46188.39,0,,reject,,rejected,,2025-04-28 09:45:50.905030,,2025-04-28 09:45:50.905121,,6678
5396,5396,62183,education,36,69352.69,0,,approve,,approved,,2025-04-28 09:45:51.151524,,2025-04-28 09:45:51.151612,,5567
5397,5397,258665,business,48,60905.42,0,,reject,,rejected,,2025-04-28 09:45:51.438027,,2025-04-28 09:45:51.438141,,1971
5398,5398,674152,home,60,90017.18,1,,reject,,rejected,,2025-04-28 09:45:51.893442,,2025-04-28 09:45:51.893529,,3906
5399,5399,455778,home,12,35548.42,1,,reject,,rejected,,2025-04-28 09:45:52.086847,,2025-04-28 09:45:52.086983,,7643
5400,5400,218924,education,12,77000.6,0,,approve,,approved,,2025-04-28 09:45:52.302096,,2025-04-28 09:45:52.302210,,529
5401,5401,629069,home,12,48951.74,1,,reject,,rejected,,2025-04-28 09:45:52.543772,,2025-04-28 09:45:52.543863,,3773
5402,5402,339765,business,60,107665.71,1,,reject,,rejected,,2025-04-28 09:45:52.783458,,2025-04-28 09:45:52.783549,,9865
5403,5403,438858,medical,36,64769.12,1,,approve,,approved,,2025-04-28 09:45:52.980465,,2025-04-28 09:45:52.980554,,8877
5404,5404,721585,personal,12,98372.61,1,,reject,,rejected,,2025-04-28 09:45:53.235962,,2025-04-28 09:45:53.236047,,877
5405,5405,987960,home,60,60905.42,1,,reject,,rejected,,2025-04-28 09:45:53.479532,,2025-04-28 09:45:53.479620,,1971
5406,5406,794208,education,12,34123.98,1,,reject,,rejected,,2025-04-28 09:45:53.745007,,2025-04-28 09:45:53.745136,,6600
5407,5407,526453,business,48,55234.06,1,,reject,,rejected,,2025-04-28 09:45:53.989746,,2025-04-28 09:45:53.989837,,7426
5408,5408,297845,personal,48,114334.13,1,,reject,,rejected,,2025-04-28 09:45:54.202608,,2025-04-28 09:45:54.202698,,7391
5409,5409,449400,education,36,34809.64,0,,approve,,approved,,2025-04-28 09:45:54.406014,,2025-04-28 09:45:54.406101,,8305
5410,5410,149013,education,24,82021.95,1,,approve,,approved,,2025-04-28 09:45:54.629901,,2025-04-28 09:45:54.629990,,5852
5411,5411,276918,medical,12,119747.85,0,,reject,,rejected,,2025-04-28 09:45:54.822314,,2025-04-28 09:45:54.822451,,1727
5412,5412,745634,medical,36,79781.83,1,,reject,,rejected,,2025-04-28 09:45:55.270010,,2025-04-28 09:45:55.270054,,3867
5413,5413,950669,home,48,35696.94,0,,reject,,rejected,,2025-04-28 09:45:55.564221,,2025-04-28 09:45:55.564307,,2439
5414,5414,594866,education,48,69189.87,1,,reject,,rejected,,2025-04-28 09:45:55.785461,,2025-04-28 09:45:55.785548,,9646
5415,5415,277265,education,60,45408.98,0,,reject,,rejected,,2025-04-28 09:45:55.962611,,2025-04-28 09:45:55.962733,,3245
5416,5416,814576,business,60,87033.36,1,,reject,,rejected,,2025-04-28 09:45:56.154392,,2025-04-28 09:45:56.154480,,296
5417,5417,829131,medical,48,18356.46,1,,reject,,rejected,,2025-04-28 09:45:56.348252,,2025-04-28 09:45:56.348342,,6083
5418,5418,92389,business,48,44000.57,1,,reject,,rejected,,2025-04-28 09:45:56.654597,,2025-04-28 09:45:56.654733,,4416
5419,5419,695350,medical,48,89503.44,0,,reject,,rejected,,2025-04-28 09:45:56.846084,,2025-04-28 09:45:56.846221,,3689
5420,5420,320890,medical,12,77194.17,1,,reject,,rejected,,2025-04-28 09:45:57.025256,,2025-04-28 09:45:57.025344,,3802
5421,5421,407991,home,24,110420.67,0,,reject,,rejected,,2025-04-28 09:45:57.208337,,2025-04-28 09:45:57.208429,,8050
5422,5422,553356,business,36,73718.15,1,,reject,,rejected,,2025-04-28 09:45:57.437603,,2025-04-28 09:45:57.437692,,5482
5423,5423,585002,home,60,46625.76,1,,reject,,rejected,,2025-04-28 09:45:57.630382,,2025-04-28 09:45:57.630525,,7021
5424,5424,963185,personal,60,77170.49,0,,reject,,rejected,,2025-04-28 09:45:57.844345,,2025-04-28 09:45:57.844451,,1139
5425,5425,574509,medical,48,117114.64,1,,reject,,rejected,,2025-04-28 09:45:58.047021,,2025-04-28 09:45:58.047121,,9756
5426,5426,872791,medical,12,17325.12,0,,reject,,rejected,,2025-04-28 09:45:58.258969,,2025-04-28 09:45:58.259058,,8225
5427,5427,514747,personal,24,87364.75,1,,reject,,rejected,,2025-04-28 09:45:58.500671,,2025-04-28 09:45:58.500757,,3725
5428,5428,562196,home,48,112654.47,1,,reject,,rejected,,2025-04-28 09:45:58.703555,,2025-04-28 09:45:58.703644,,2351
5429,5429,639655,business,24,109410.95,0,,approve,,approved,,2025-04-28 09:45:58.892313,,2025-04-28 09:45:58.892401,,4499
5430,5430,741299,personal,12,70340.93,0,,reject,,rejected,,2025-04-28 09:45:59.105811,,2025-04-28 09:45:59.105897,,3681
5431,5431,330235,personal,60,113317.66,0,,reject,,rejected,,2025-04-28 09:45:59.299008,,2025-04-28 09:45:59.299094,,2776
5432,5432,711563,business,12,107892.3,1,,reject,,rejected,,2025-04-28 09:45:59.504088,,2025-04-28 09:45:59.504196,,2786
5433,5433,348889,medical,60,37170.75,1,,approve,,approved,,2025-04-28 09:45:59.706195,,2025-04-28 09:45:59.706288,,6534
5434,5434,896253,personal,36,101225.05,0,,approve,,approved,,2025-04-28 09:45:59.929953,,2025-04-28 09:45:59.930044,,567
5435,5435,162065,business,24,27862.17,0,,approve,,approved,,2025-04-28 09:46:00.143660,,2025-04-28 09:46:00.143792,,6025
5436,5436,676186,business,24,118314.69,1,,reject,,rejected,,2025-04-28 09:46:00.336865,,2025-04-28 09:46:00.336956,,6391
5437,5437,570259,medical,48,77466.79,0,,reject,,rejected,,2025-04-28 09:46:00.528527,,2025-04-28 09:46:00.528615,,4600
5438,5438,429769,business,24,87637.88,1,,reject,,rejected,,2025-04-28 09:46:00.792501,,2025-04-28 09:46:00.792591,,2998
5439,5439,129085,education,48,54624.87,1,,reject,,rejected,,2025-04-28 09:46:01.028571,,2025-04-28 09:46:01.028661,,5135
5440,5440,982711,personal,36,76270.2,0,,reject,,rejected,,2025-04-28 09:46:01.292127,,2025-04-28 09:46:01.292242,,1222
5441,5441,306429,home,48,59653.75,0,,reject,,rejected,,2025-04-28 09:46:01.576366,,2025-04-28 09:46:01.576454,,7743
5442,5442,281996,personal,12,31192.8,0,,reject,,rejected,,2025-04-28 09:46:01.833803,,2025-04-28 09:46:01.833835,,5866
5443,5443,224992,medical,60,63900.36,0,,approve,,approved,,2025-04-28 09:46:02.013596,,2025-04-28 09:46:02.013686,,654
5444,5444,57732,home,24,115605.66,0,,approve,,approved,,2025-04-28 09:46:02.226342,,2025-04-28 09:46:02.226370,,6827
5445,5445,320415,education,48,93765.11,1,,reject,,rejected,,2025-04-28 09:46:02.452844,,2025-04-28 09:46:02.452888,,9705
5446,5446,208692,home,60,122833.92,0,,reject,,rejected,,2025-04-28 09:46:02.653576,,2025-04-28 09:46:02.653604,,1131
5447,5447,511828,business,12,120662.23,0,,approve,,approved,,2025-04-28 09:46:02.859626,,2025-04-28 09:46:02.859713,,1052
5448,5448,132003,business,36,70795.1,1,,reject,,rejected,,2025-04-28 09:46:03.073071,,2025-04-28 09:46:03.073247,,4264
5449,5449,249793,medical,12,35696.94,0,,reject,,rejected,,2025-04-28 09:46:03.276687,,2025-04-28 09:46:03.276778,,2439
5450,5450,641250,personal,24,121832.52,1,,approve,,approved,,2025-04-28 09:46:03.499722,,2025-04-28 09:46:03.499811,,7290
5451,5451,117490,business,60,107695.02,0,,approve,,approved,,2025-04-28 09:46:03.726001,,2025-04-28 09:46:03.726088,,6512
5452,5452,683945,business,36,103519.64,0,,reject,,rejected,,2025-04-28 09:46:03.958126,,2025-04-28 09:46:03.958154,,5903
5453,5453,783617,business,12,65296.32,1,,reject,,rejected,,2025-04-28 09:46:04.446622,,2025-04-28 09:46:04.446708,,6153
5454,5454,852746,business,12,66430.77,0,,reject,,rejected,,2025-04-28 09:46:04.657591,,2025-04-28 09:46:04.657618,,7799
5455,5455,855971,education,48,106694.75,1,,reject,,rejected,,2025-04-28 09:46:04.841476,,2025-04-28 09:46:04.841609,,7946
5456,5456,221697,education,12,24509.76,1,,reject,,rejected,,2025-04-28 09:46:05.122058,,2025-04-28 09:46:05.122144,,1049
5457,5457,244060,personal,36,50392.07,1,,reject,,rejected,,2025-04-28 09:46:05.342239,,2025-04-28 09:46:05.342372,,2522
5458,5458,302554,education,12,28370.66,1,,reject,,rejected,,2025-04-28 09:46:05.544073,,2025-04-28 09:46:05.544157,,9526
5459,5459,252050,personal,36,83838.76,0,,reject,,rejected,,2025-04-28 09:46:05.736887,,2025-04-28 09:46:05.737001,,5879
5460,5460,923412,education,48,114310.65,0,,reject,,rejected,,2025-04-28 09:46:05.960586,,2025-04-28 09:46:05.960672,,5139
5461,5461,724023,business,48,37235.9,1,,reject,,rejected,,2025-04-28 09:46:06.143534,,2025-04-28 09:46:06.143612,,1908
5462,5462,293684,education,12,56474.13,0,,reject,,rejected,,2025-04-28 09:46:06.400278,,2025-04-28 09:46:06.400366,,6485
5463,5463,985403,medical,24,94426.33,0,,reject,,rejected,,2025-04-28 09:46:06.675354,,2025-04-28 09:46:06.675445,,4946
5464,5464,204863,medical,60,55544.3,0,,reject,,rejected,,2025-04-28 09:46:07.009571,,2025-04-28 09:46:07.009700,,6572
5465,5465,445840,business,12,87181.7,0,,approve,,approved,,2025-04-28 09:46:07.213395,,2025-04-28 09:46:07.213423,,3703
5466,5466,194135,personal,24,42539.91,0,,reject,,rejected,,2025-04-28 09:46:07.426038,,2025-04-28 09:46:07.426122,,1098
5467,5467,933654,home,60,74209.19,1,,reject,,rejected,,2025-04-28 09:46:07.619501,,2025-04-28 09:46:07.619588,,3390
5468,5468,805575,medical,24,18721.82,1,,reject,,rejected,,2025-04-28 09:46:07.823048,,2025-04-28 09:46:07.823203,,1923
5469,5469,795472,personal,12,49330.99,1,,reject,,rejected,,2025-04-28 09:46:08.078317,,2025-04-28 09:46:08.078407,,4108
5470,5470,177340,business,12,97658.71,1,,approve,,approved,,2025-04-28 09:46:08.280736,,2025-04-28 09:46:08.280828,,8205
5471,5471,61189,medical,60,46670.33,0,,approve,,approved,,2025-04-28 09:46:08.520385,,2025-04-28 09:46:08.520527,,2200
5472,5472,865099,personal,24,17227.98,0,,reject,,rejected,,2025-04-28 09:46:08.748724,,2025-04-28 09:46:08.748810,,5246
5473,5473,806958,education,48,48277.55,0,,reject,,rejected,,2025-04-28 09:46:08.982522,,2025-04-28 09:46:08.982609,,50
5474,5474,658840,personal,12,105258.65,1,,reject,,rejected,,2025-04-28 09:46:09.268121,,2025-04-28 09:46:09.268232,,219
5475,5475,448463,business,60,120222.93,0,,approve,,approved,,2025-04-28 09:46:09.481017,,2025-04-28 09:46:09.481105,,4921
5476,5476,346083,personal,36,101396.82,1,,reject,,rejected,,2025-04-28 09:46:09.684061,,2025-04-28 09:46:09.684147,,7809
5477,5477,833150,personal,60,118730.42,0,,reject,,rejected,,2025-04-28 09:46:09.887651,,2025-04-28 09:46:09.887743,,202
5478,5478,886640,personal,60,112656.71,0,,reject,,rejected,,2025-04-28 09:46:10.131548,,2025-04-28 09:46:10.131637,,1858
5479,5479,164356,medical,12,43293.41,1,,reject,,rejected,,2025-04-28 09:46:10.325440,,2025-04-28 09:46:10.325528,,8278
5480,5480,953015,home,12,13275.62,1,,reject,,rejected,,2025-04-28 09:46:10.528952,,2025-04-28 09:46:10.529040,,5256
5481,5481,284910,personal,60,34728.47,0,,reject,,rejected,,2025-04-28 09:46:10.722218,,2025-04-28 09:46:10.722307,,1045
5482,5482,642271,business,36,103311.35,0,,approve,,approved,,2025-04-28 09:46:10.926077,,2025-04-28 09:46:10.926247,,7327
5483,5483,965766,home,48,30916.07,0,,reject,,rejected,,2025-04-28 09:46:11.170825,,2025-04-28 09:46:11.170913,,8825
5484,5484,768789,home,48,65744.43,0,,reject,,rejected,,2025-04-28 09:46:11.420133,,2025-04-28 09:46:11.420253,,9013
5485,5485,902573,business,12,17622.2,1,,reject,,rejected,,2025-04-28 09:46:11.633799,,2025-04-28 09:46:11.633890,,4574
5486,5486,813799,business,24,76042.35,1,,reject,,rejected,,2025-04-28 09:46:11.863042,,2025-04-28 09:46:11.863128,,3210
5487,5487,951379,home,48,124484.87,1,,reject,,rejected,,2025-04-28 09:46:12.105145,,2025-04-28 09:46:12.105282,,5317
5488,5488,739659,personal,60,51176.17,1,,reject,,rejected,,2025-04-28 09:46:12.319330,,2025-04-28 09:46:12.319417,,2458
5489,5489,194743,business,12,65062.18,0,,approve,,approved,,2025-04-28 09:46:12.532944,,2025-04-28 09:46:12.533032,,8581
5490,5490,231059,personal,24,91437.92,0,,reject,,rejected,,2025-04-28 09:46:12.792495,,2025-04-28 09:46:12.792582,,1003
5491,5491,653007,business,36,19757.68,1,,reject,,rejected,,2025-04-28 09:46:12.970451,,2025-04-28 09:46:12.970542,,7402
5492,5492,850831,home,24,37248.19,0,,reject,,rejected,,2025-04-28 09:46:13.176608,,2025-04-28 09:46:13.176695,,8499
5493,5493,406710,business,36,28445.08,0,,approve,,approved,,2025-04-28 09:46:13.402830,,2025-04-28 09:46:13.402919,,5718
5494,5494,836999,personal,36,94258.4,0,,reject,,rejected,,2025-04-28 09:46:13.620712,,2025-04-28 09:46:13.620757,,3109
5495,5495,136181,medical,12,35968.49,0,,reject,,rejected,,2025-04-28 09:46:13.804134,,2025-04-28 09:46:13.804272,,3535
5496,5496,968922,home,12,82718.17,0,,reject,,rejected,,2025-04-28 09:46:13.998006,,2025-04-28 09:46:13.998096,,3087
5497,5497,526449,medical,36,110952.96,1,,approve,,approved,,2025-04-28 09:46:14.201261,,2025-04-28 09:46:14.201348,,371
5498,5498,793458,personal,24,90390.79,0,,reject,,rejected,,2025-04-28 09:46:14.539983,,2025-04-28 09:46:14.540073,,918
5499,5499,142446,medical,12,80848.15,0,,reject,,rejected,,2025-04-28 09:46:14.770940,,2025-04-28 09:46:14.771028,,9230
5500,5500,321533,business,60,75623.12,0,,reject,,rejected,,2025-04-28 09:46:14.990605,,2025-04-28 09:46:14.990696,,6022
5501,5501,473983,business,36,59421.66,1,,reject,,rejected,,2025-04-28 09:46:15.187801,,2025-04-28 09:46:15.187895,,960
5502,5502,954765,home,12,23424.32,0,,reject,,rejected,,2025-04-28 09:46:15.371324,,2025-04-28 09:46:15.371454,,6856
5503,5503,621084,education,24,120752.25,1,,reject,,rejected,,2025-04-28 09:46:15.586746,,2025-04-28 09:46:15.586869,,7444
5504,5504,173549,personal,12,22278.2,0,,reject,,rejected,,2025-04-28 09:46:15.801048,,2025-04-28 09:46:15.801125,,6305
5505,5505,81594,medical,36,66630.23,0,,reject,,rejected,,2025-04-28 09:46:15.960492,,2025-04-28 09:46:15.960577,,4376
5506,5506,155777,home,48,72665.55,1,,reject,,rejected,,2025-04-28 09:46:16.134032,,2025-04-28 09:46:16.134118,,4591
5507,5507,626432,business,12,124875.48,1,,reject,,rejected,,2025-04-28 09:46:16.356253,,2025-04-28 09:46:16.356281,,6962
5508,5508,930728,home,48,121446.57,0,,reject,,rejected,,2025-04-28 09:46:16.583657,,2025-04-28 09:46:16.583747,,6055
5509,5509,125227,business,12,30962.77,1,,approve,,approved,,2025-04-28 09:46:16.763833,,2025-04-28 09:46:16.763893,,6985
5510,5510,355522,personal,48,76649.54,1,,approve,,approved,,2025-04-28 09:46:17.011811,,2025-04-28 09:46:17.011899,,5972
5511,5511,876830,education,60,25164.08,0,,reject,,rejected,,2025-04-28 09:46:17.244508,,2025-04-28 09:46:17.244593,,7666
5512,5512,980493,personal,12,75259.07,1,,reject,,rejected,,2025-04-28 09:46:17.424823,,2025-04-28 09:46:17.424882,,4609
5513,5513,651459,business,36,64022.85,1,,reject,,rejected,,2025-04-28 09:46:17.616859,,2025-04-28 09:46:17.616886,,3604
5514,5514,852129,education,24,95154.22,1,,reject,,rejected,,2025-04-28 09:46:17.831964,,2025-04-28 09:46:17.831992,,5284
5515,5515,373373,personal,36,89310.39,1,,reject,,rejected,,2025-04-28 09:46:18.096882,,2025-04-28 09:46:18.096969,,1493
5516,5516,800773,business,12,102126.75,1,,reject,,rejected,,2025-04-28 09:46:18.360962,,2025-04-28 09:46:18.360989,,3297
5517,5517,876076,education,60,27301.9,1,,reject,,rejected,,2025-04-28 09:46:18.616258,,2025-04-28 09:46:18.616348,,3447
5518,5518,208228,home,36,114408.24,0,,approve,,approved,,2025-04-28 09:46:18.818668,,2025-04-28 09:46:18.818695,,6627
5519,5519,60444,medical,12,107475.73,1,,reject,,rejected,,2025-04-28 09:46:19.025697,,2025-04-28 09:46:19.025786,,9853
5520,5520,70446,medical,24,76435.96,1,,reject,,rejected,,2025-04-28 09:46:19.246119,,2025-04-28 09:46:19.246228,,1163
5521,5521,180071,education,36,99215.2,1,,reject,,rejected,,2025-04-28 09:46:19.429330,,2025-04-28 09:46:19.429446,,4081
5522,5522,363431,home,24,87219.54,1,,reject,,rejected,,2025-04-28 09:46:19.739523,,2025-04-28 09:46:19.739610,,1135
